SNAPSHOT_FISCAL_YEAR,SNAPSHOT_FISCAL_YEAR_PERIOD_x,customer,customer_TEXT,customer_INDUSTRY_DESC,customer_OFFICE_DESC,customer_REGION_DESC,customer_SECTOR_DESC,customer_SIC_TEXT,customer_SUB_SECTOR_DESC,OPPORTUNITY_OPEN_CLOSED_INDICATOR,PHASE_NAME,PURSUIT_START_DATE,PROJECT_START_DATE,PROJECT_END_DATE,PERIOD_WON_LOSS_ABANDONED,DATE_WON_LOSS_ABANDONED,PRIORITY,Product_Category4_id,Product_Category2_text,Product_Category3_text,PURSUIT_LEADER,BUYER_ROLE_DESC,CURRENCY,PROBABILITY_PRC,WEIGHTED_Sales,Total_Sales,STRATEGIC_OPPORTUNITY,SNAPSHOT_FY,SNAPSHOT_FP,SNAPSHOT_FISCAL_YEAR_PERIOD_y,OPPORTUNITY_ID,Year
2020,2020006,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020006,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020004,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020004,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020004,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019012,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019012,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019012,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020002,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020002,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020002,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020007,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020007,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020007,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019010,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019010,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019010,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020003,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020003,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020003,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020005,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020005,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020005,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019011,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019011,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019011,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019008,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019008,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019008,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020001,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020001,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020001,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019009,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019009,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019009,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020004,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020004,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020002,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020002,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020006,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020006,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019007,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019007,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019011,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019011,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019012,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019012,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019013,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019013,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020007,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020007,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020005,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020005,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019008,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019008,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020003,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020003,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019009,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019009,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019010,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019010,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020001,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,15321.0,category67,sub category56,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2020,2020001,24010338.0,customer13737,industry4,WASHINGTON DC,US - East,Sector19,SIC1029,Sub Sector34,CLOSED,Lost,2019-05-08,2019-10-31,2024-10-31,Period 05 2020,2019-10-14,High,1770.0,category8,sub category79,24250.0,Unknown/Other,USD,0,0.0,1000000,POSITIONING WITHIN A SECTOR,2020,5,2020005,MO-2853947,2019
2019,2019008,24013167.0,customer12015,industry3,ATLANTA,US - East,Sector2,SIC671,Sub Sector7,CLOSED,Won,2019-02-26,2019-06-11,2019-09-15,Period 01 2020,2019-06-11,High,3756.0,category56,sub category95,9766.0,Chief Risk/Compliance Officer,USD,100,0.0,669379,POSITIONING WITH A KEY CLIENT,2020,1,2020001,MO-2826055,2019
2019,2019008,24013167.0,customer12015,industry3,ATLANTA,US - East,Sector2,SIC671,Sub Sector7,CLOSED,Won,2019-02-26,2019-06-11,2019-09-15,Period 01 2020,2019-06-11,High,660.0,category53,sub category11,9766.0,Chief Risk/Compliance Officer,USD,100,0.0,286291,POSITIONING WITH A KEY CLIENT,2020,1,2020001,MO-2826055,2019
2019,2019012,24013167.0,customer12015,industry3,ATLANTA,US - East,Sector2,SIC671,Sub Sector7,CLOSED,Won,2019-02-26,2019-06-11,2019-09-15,Period 01 2020,2019-06-11,High,3756.0,category56,sub category95,9766.0,Chief Risk/Compliance Officer,USD,100,0.0,669379,POSITIONING WITH A KEY CLIENT,2020,1,2020001,MO-2826055,2019
2019,2019012,24013167.0,customer12015,industry3,ATLANTA,US - East,Sector2,SIC671,Sub Sector7,CLOSED,Won,2019-02-26,2019-06-11,2019-09-15,Period 01 2020,2019-06-11,High,660.0,category53,sub category11,9766.0,Chief Risk/Compliance Officer,USD,100,0.0,286291,POSITIONING WITH A KEY CLIENT,2020,1,2020001,MO-2826055,2019
2019,2019013,24013167.0,customer12015,industry3,ATLANTA,US - East,Sector2,SIC671,Sub Sector7,CLOSED,Won,2019-02-26,2019-06-11,2019-09-15,Period 01 2020,2019-06-11,High,3756.0,category56,sub category95,9766.0,Chief Risk/Compliance Officer,USD,100,0.0,669379,POSITIONING WITH A KEY CLIENT,2020,1,2020001,MO-2826055,2019
2019,2019013,24013167.0,customer12015,industry3,ATLANTA,US - East,Sector2,SIC671,Sub Sector7,CLOSED,Won,2019-02-26,2019-06-11,2019-09-15,Period 01 2020,2019-06-11,High,660.0,category53,sub category11,9766.0,Chief Risk/Compliance Officer,USD,100,0.0,286291,POSITIONING WITH A KEY CLIENT,2020,1,2020001,MO-2826055,2019
2019,2019011,24013167.0,customer12015,industry3,ATLANTA,US - East,Sector2,SIC671,Sub Sector7,CLOSED,Won,2019-02-26,2019-06-11,2019-09-15,Period 01 2020,2019-06-11,High,3756.0,category56,sub category95,9766.0,Chief Risk/Compliance Officer,USD,100,0.0,669379,POSITIONING WITH A KEY CLIENT,2020,1,2020001,MO-2826055,2019
2019,2019011,24013167.0,customer12015,industry3,ATLANTA,US - East,Sector2,SIC671,Sub Sector7,CLOSED,Won,2019-02-26,2019-06-11,2019-09-15,Period 01 2020,2019-06-11,High,660.0,category53,sub category11,9766.0,Chief Risk/Compliance Officer,USD,100,0.0,286291,POSITIONING WITH A KEY CLIENT,2020,1,2020001,MO-2826055,2019
